time,memory usage
1480465481.023317,38391808
1480465484.317506,38391808
1480465487.621695,38391808
1480465490.86488,38391808
1480465494.023061,38391808
1480465497.229244,38391808
1480465500.544434,38391808
1480465504.213644,38391808
1480465507.402826,38391808
1480465510.698015,38391808
1480465513.983203,38391808
1480465517.053378,38391808
1480465520.803593,38391808
1480465524.140783,38391808
1480465527.300964,38391808
1480465530.515148,38391808
1480465533.747333,38391808
1480465536.953516,38391808
1480465540.360711,38391808
1480465543.48189,38391808
1480465546.795079,38391808
1480465550.063266,38391808
1480465553.27845,38391808
1480465556.479633,38391808
1480465559.603812,38391808
1480465562.786994,38391808
1480465566.04618,38391808
1480465569.345369,38391808
1480465572.50655,38391808
1480465575.720734,38391808
1480465578.943918,38391808
1480465582.274109,38391808
1480465585.425289,38391808
1480465588.661474,38391808
1480465592.012666,38391808
1480465595.324855,38391808
1480465598.683047,38391808
1480465602.05624,38391808
1480465605.493437,38391808
1480465608.763624,38391808
1480465612.085814,38391808
1480465615.373002,38391808
1480465618.690191,38391808
1480465621.98338,38391808
1480465625.143561,38391808
1480465628.488752,38391808
1480465631.702936,38391808
1480465635.067128,38391808
1480465638.133303,38391808
1480465641.233481,38391808
1480465644.521669,38391808
1480465647.702851,38391808
1480465650.917035,38391808
1480465654.062215,38391808
1480465657.423407,38391808
1480465660.775599,38391808
1480465663.933779,38391808
1480465667.127962,38391808
1480465670.456152,38391808
1480465673.773342,38391808
1480465676.965525,38391808
1480465680.191709,38391808
1480465683.417894,38391808
1480465686.652079,38391808
1480465689.81726,38391808
1480465692.980441,38391808
1480465696.073617,38391808
1480465699.334804,38391808
1480465702.491985,38391808
1480465705.679167,38391808
1480465709.021358,38391808
1480465712.300546,38391808
1480465715.460726,38391808
1480465718.703912,38391808
1480465721.81409,38391808
1480465725.092277,38391808
1480465728.245458,38391808
1480465731.489643,38391808
1480465734.777831,38391808
1480465738.199027,38391808
1480465741.413211,38391808
1480465744.748402,38391808
1480465747.998587,38391808
1480465751.236773,38391808
1480465754.428955,38391808
1480465757.579135,38391808
1480465760.923327,38391808
1480465764.12351,38391808
1480465767.352694,38391808
1480465770.444871,38391808
1480465773.724059,38391808
1480465776.931242,38391808
1480465780.012419,38391808
1480465783.101595,38391808
1480465786.468788,38391808
1480465789.764976,38391808
1480465792.949158,38391808
1480465796.11834,38391808
1480465799.516534,38391808
1480465802.744719,38391808
1480465806.09491,38391808
1480465809.206088,38391808
1480465812.339268,38391808
1480465815.679459,38391808
1480465818.819638,38391808
1480465822.049823,38391808
1480465825.204003,38391808
1480465828.270179,38391808
1480465831.489363,38391808
1480465834.571539,38391808
1480465837.811724,38391808
1480465841.198918,38391808
1480465844.3801,38391808
1480465847.505279,38391808
1480465850.553453,38391808
1480465853.950648,38391808
1480465857.086827,38391808
1480465860.358014,38391808
1480465863.420189,38391808
1480465866.734379,38391808
1480465870.065569,38391808
1480465873.22575,38391808
1480465876.406932,38391808
1480465879.680119,38391808
1480465882.854301,38391808
1480465885.900475,38391808
1480465889.13666,38391808
1480465892.320842,38391808
1480465895.522025,38391808
1480465898.5732,38391808
1480465901.625374,38391808
1480465904.804556,38391808
1480465908.043741,38391808
1480465911.380932,38391808
1480465914.458108,38391808
1480465917.568286,38391808
1480465920.742468,38391808
1480465924.148663,38391808
1480465927.298843,38391808
1480465930.473024,38391808
1480465933.608204,38391808
1480465936.783385,38391808
1480465940.049572,38391808
1480465943.243755,38391808
1480465946.331931,38391808
1480465949.608119,38391808
1480465952.785301,38391808
1480465956.185495,38391808
1480465959.438681,38391808
1480465962.656865,38391808
1480465965.845048,38391808
1480465969.20924,38391808
1480465972.295416,38391808
1480465975.534602,38391808
1480465978.83279,38391808
1480465982.104978,38391808
1480465985.503172,38391808
1480465988.645352,38391808
1480465991.794532,38391808
1480465995.002715,38391808
1480465998.292903,38391808
1480466001.413082,38391808
1480466004.52226,38391808
1480466007.631438,38391808
1480466010.980629,38391808
1480466014.289818,38391808
1480466017.492002,38391808
1480466020.766189,38391808
1480466023.984373,38391808
1480466027.203557,38391808
1480466030.57975,38391808
1480466033.793934,38391808
1480466037.013118,38391808
1480466040.235302,38391808
1480466043.469487,38391808
1480466046.632668,38391808
1480466049.910856,38391808
1480466053.13304,38391808
1480466056.226217,38391808
1480466059.407399,38391808
1480466062.606582,38391808
1480466065.970774,38391808
1480466069.141956,38391808
1480466072.240133,38391808
1480466075.629327,38391808
1480466078.859512,38391808
1480466082.028693,38391808
1480466085.228876,38391808
1480466088.430059,38391808
1480466091.484234,38391808
1480466094.682417,38391808
1480466097.808595,38391808
1480466100.996778,38391808
1480466104.172959,38391808
1480466107.365142,38391808
1480466110.680332,38391808
1480466114.005522,38391808
1480466117.156702,38391808
1480466120.253879,38391808
1480466123.375058,38391808
1480466126.705248,38391808
1480466129.918432,38391808
1480466133.246622,38391808
1480466136.506809,38391808
1480466139.875001,38391808
1480466143.090185,38391808
1480466146.31637,38391808
1480466149.556555,38391808
1480466152.685734,38391808
1480466155.879917,38391808
1480466159.273111,38391808
1480466162.436292,38391808
1480466165.639475,38391808
1480466168.839658,38391808
1480466172.098845,38391808
1480466175.536041,38391808
1480466178.810228,38391808
1480466182.074415,38391808
1480466185.2986,38391808
1480466188.442779,38391808
1480466191.528956,38391808
1480466194.725139,38391808
1480466197.914321,38391808
1480466201.139506,38391808
1480466204.379691,38391808
1480466207.590875,38391808
1480466210.648049,38391808
1480466214.199253,38391808
1480466217.47344,38391808
1480466220.79363,38391808
1480466223.93881,38391808
1480466227.239998,38391808
1480466230.649193,38391808
1480466233.91738,38391808
1480466237.120564,38391808
1480466240.293745,38391808
1480466243.620935,38391808
1480466247.074133,38391808
1480466250.259315,38391808
1480466253.4965,38391808
1480466256.662681,38391808
1480466259.819862,38391808
1480466263.209056,38391808
1480466266.408239,38391808
1480466269.599421,38391808
1480466272.923611,38391808
1480466276.155796,38391808
1480466279.296976,38391808
1480466282.670169,38391808
1480466286.01236,38391808
1480466289.292548,38391808
1480466292.48473,38391808
1480466295.643911,38391808
1480466298.878096,38391808
1480466302.123282,38391808
1480466305.345466,38391808
1480466308.584651,38391808
1480466311.70683,38391808
1480466314.912013,38391808
1480466318.061193,38391808
1480466321.194372,38391808
1480466324.46956,38391808
1480466327.929758,38391808
1480466331.010934,38391808
1480466334.192116,38391808
1480466337.464303,38391808
1480466340.830495,38391808
1480466344.003677,38391808
1480466347.142857,38391808
1480466350.543051,38391808
1480466353.730233,38391808
1480466357.134428,38391808
1480466360.31461,38391808
1480466363.429788,38391808
1480466366.532966,38391808
1480466369.803153,38391808
1480466373.088341,38391808
1480466376.246521,38391808
1480466379.360699,38391808
1480466382.987907,38391808
1480466386.161088,38391808
1480466389.536281,38391808
1480466392.83347,38391808
1480466395.943648,38391808
1480466399.038825,38391808
1480466402.515024,38391808
1480466405.791211,38391808
1480466409.061398,38391808
1480466412.260581,38391808
1480466415.418762,38391808
1480466418.633946,38391808
1480466421.895132,38391808
1480466425.285326,38391808
1480466428.342501,38391808
1480466431.540684,38391808
1480466434.713865,38391808
1480466437.931049,38391808
1480466441.107231,38391808
1480466444.336416,38391808
1480466447.684607,38391808
1480466450.825787,38391808
1480466454.054972,38391808
1480466457.330159,38391808
1480466460.66535,38391808
1480466463.81353,38391808
1480466467.251726,38391808
1480466470.354904,38391808
1480466473.749098,38391808
1480466477.088289,38391808
1480466480.213468,38391808
1480466483.447653,38391808
1480466486.700839,38391808
1480466489.969026,38391808
1480466493.202211,38391808
1480466496.411394,38391808
1480466499.568575,38391808
1480466502.712755,38391808
1480466505.883936,38391808
1480466508.957112,38391808
1480466512.108292,38391808
1480466515.281473,38391808
1480466518.349649,38391808
1480466521.677839,38391808
1480466524.951027,38391808
1480466528.352221,38391808
1480466531.568405,38391808
1480466534.943598,38391808
1480466538.084778,38391808
1480466541.222957,38391808
1480466544.366137,38391808
1480466547.650325,38391808
1480466550.943513,38391808
1480466554.2137,38391808
1480466557.387882,38391808
1480466560.542062,38391808
1480466563.809249,38391808
1480466567.124439,38391808
1480466570.458629,38391808
1480466573.880825,38391808
1480466577.001004,38391808
1480466580.26619,38391808
1480466583.441372,38391808
1480466586.938572,38391808
1480466590.116754,38391808
1480466593.212931,38391808
1480466596.283107,38391808
1480466599.454288,38391808
1480466602.594468,38391808
1480466605.725647,38391808
1480466608.858826,38391808
1480466611.922001,38391808
1480466615.083182,38391808
1480466618.147357,38391808
1480466621.226533,38391808
1480466624.31971,38391808
1480466627.406887,38391808
1480466630.44306,38391808
1480466633.58824,38391808
1480466636.713419,38391808
1480466639.922603,38391808
1480466642.964777,38391808
1480466646.065954,38391808
1480466649.113128,38391808
1480466652.29431,38391808
1480466655.44549,38391808
1480466658.565669,38391808
1480466661.647845,38391808
1480466664.739022,38391808
1480466667.828199,38391808
1480466670.876373,38391808
1480466674.001552,38391808
1480466677.160732,38391808
1480466680.365916,38391808
1480466683.555098,38391808
1480466686.621274,38391808
1480466689.677448,38391808
1480466692.709622,38391808
1480466695.813799,38391808
1480466698.958979,38391808
1480466702.072157,38391808
1480466705.142333,38391808
1480466708.207508,38391808
1480466711.374689,38391808
1480466714.460866,38391808
1480466717.614046,38391808
1480466720.701223,38391808
1480466723.831402,38391808
1480466726.853575,38391808
1480466730.139763,38391808
1480466733.294943,38391808
1480466736.438123,38391808
1480466739.621305,38391808
1480466743.347518,38391808
1480466746.545701,38391808
1480466749.732883,38391808
1480466753.086075,38391808
1480466756.301259,38391808
1480466759.394436,38391808
1480466762.687624,38391808
1480466765.744799,38391808
1480466769.168995,38391808
1480466772.460183,38391808
1480466775.650366,38391808
1480466778.901552,38391808
1480466782.127736,38391808
1480466785.361921,38391808
1480466788.461098,38391808
1480466791.716285,38391808
1480466795.035475,38391808
1480466798.163653,38391808
1480466801.294833,38391808
1480466804.413011,38391808
1480466807.611194,38391808
1480466810.812377,38391808
1480466813.971558,38391808
1480466817.096736,38391808
1480466820.436927,38391808
1480466823.691114,38391808
1480466826.867295,38391808
1480466830.109481,38391808
1480466833.302663,38391808
1480466836.606852,38391808
1480466839.71903,38391808
1480466842.984217,38391808
1480466846.464416,38391808
1480466849.640598,38391808
1480466852.803779,38391808
1480466855.954959,38391808
1480466859.201145,38391808
1480466862.353325,38391808
1480466865.653514,38391808
1480466868.9187,38391808
1480466872.108883,38391808
1480466875.288065,38391808
1480466878.679259,38391808
1480466881.84544,38391808
1480466885.105626,38391808
1480466888.359812,38391808
1480466891.618999,38391808
1480466894.942189,38391808
1480466898.204375,38391808
1480466901.43756,38391808
1480466904.877757,38391808
1480466908.235949,38391808
1480466911.806153,38391808
1480466915.057339,38391808
1480466918.515537,38391808
1480466921.675718,38391808
1480466924.972907,38391808
1480466928.238093,38391808
1480466931.426276,38391808
1480466934.531453,38391808
1480466937.814641,38391808
1480466941.036825,38391808
1480466944.25901,38391808
1480466947.448192,38391808
1480466950.603372,38391808
1480466954.070571,38391808
1480466957.295755,38391808
1480466960.510939,38391808
1480466963.812128,38391808
1480466967.133318,38391808
1480466970.3205,38391808
1480466973.360674,38391808
1480466976.538856,38391808
1480466979.712037,38391808
1480466982.971224,38391808
1480466986.163406,38391808
1480466989.292585,38391808
1480466992.548772,38391808
1480466995.84196,38391808
1480466999.146149,38391808
1480467002.433337,38391808
1480467005.545515,38391808
1480467008.95971,38391808
1480467012.012885,38391808
1480467015.174066,38391808
1480467018.446253,38391808
1480467021.734441,38391808
1480467024.934624,38391808
1480467028.153808,38391808
1480467031.567003,38391808
1480467034.736185,38391808
1480467038.185382,38391808
1480467041.29556,38391808
1480467044.638751,38391808
1480467047.912938,38391808
1480467051.26113,38391808
1480467054.501315,38391808
1480467057.775502,38391808
1480467061.090692,38391808
1480467064.276874,38391808
1480467067.469057,38391808
1480467070.916254,38391808
1480467074.259445,38391808
1480467077.517632,38391808
1480467080.706814,38391808
1480467083.917998,38391808
1480467087.180184,38391808
1480467090.495374,38391808
1480467093.598551,38391808
1480467096.874739,38391808
1480467100.120924,38391808
1480467103.289106,38391808
1480467106.582294,38391808
1480467109.685471,38391808
1480467112.917656,38391808
1480467116.13084,38391808
1480467119.310022,38391808
1480467122.511205,38391808
1480467125.793393,38391808
1480467129.010577,38391808
1480467132.311766,38391808
1480467135.619955,38391808
1480467138.735133,38391808
1480467142.034322,38391808
1480467145.261506,38391808
1480467148.603697,38391808
1480467151.96489,38391808
1480467155.025065,38391808
1480467158.336254,38391808
1480467161.508436,38391808
1480467164.673617,38391808
1480467168.002807,38391808
1480467171.20099,38391808
1480467174.542181,38391808
1480467177.67536,38391808
1480467180.910545,38391808
1480467184.018723,38391808
1480467187.166903,38391808
1480467190.401088,38391808
1480467193.57727,38391808
1480467196.72745,38391808
1480467199.956635,38391808
1480467203.214821,38391808
1480467206.69502,38391808
1480467209.961207,38391808
1480467213.054384,38391808
1480467216.31257,38391808
1480467219.726765,38391808
1480467222.915948,38391808
1480467226.111131,38391808
1480467229.368317,38391808
1480467232.709508,38391808
1480467235.918692,38391808
1480467239.309886,38391808
1480467242.635076,38391808
1480467245.961266,38391808
1480467249.203451,38391808
1480467252.487639,38391808
1480467255.706823,38391808
1480467259.008012,38391808
1480467262.311201,38391808
1480467265.501384,38391808
1480467268.662564,38391808
1480467271.789743,38391808
1480467275.034929,38391808
1480467278.362119,38391808
1480467281.555302,38391808
1480467284.817488,38391808
1480467288.435695,38391808
1480467291.744885,38391808
1480467295.053074,38391808
1480467298.396265,38391808
1480467301.748457,38391808
1480467304.929639,38391808
1480467308.009815,38391808
1480467311.169996,38391808
1480467314.401181,38391808
1480467317.731371,38391808
1480467320.879551,38391808
1480467324.229743,38391808
1480467327.456927,38391808
1480467330.559105,38391808
1480467333.587278,38391808
1480467336.834464,38391808
1480467340.413668,38391808
1480467343.826864,38391808
1480467347.191056,38391808
1480467350.423241,38391808
1480467353.502417,38391808
1480467356.807606,38391808
1480467360.03079,38391808
1480467363.199972,38391808
1480467366.627168,38391808
1480467369.845352,38391808
1480467373.036534,38391808
1480467376.423728,38391808
1480467379.845924,38391808
1480467383.245118,38391808
1480516815.707011,38391808
1480516820.477284,38391808
1480516823.534459,38391808
1480516826.776645,38391808
1480516829.963827,38391808
1480516833.022002,38391808
1480516836.203184,38391808
1480516839.342363,38391808
1480516842.846564,38391808
1480516845.918739,38391808
1480516848.950913,38391808
1480516852.862137,38391808
1480516856.196327,38391808
1480516859.856537,38391808
1480516863.315734,38391808
1480516866.515917,38391808
1480516869.816106,38391808
1480516873.02629,38391808
1480516876.308478,38391808
1480516879.623667,38391808
1480516882.767847,38391808
1480516886.13304,38391808
1480516889.333223,38391808
1480516892.636411,38391808
1480516895.841595,38391808
1480516899.093781,38391808
1480516902.243961,38391808
1480516905.363139,38391808
1480516908.621326,38391808
1480516911.870512,38391808
1480516915.058694,38391808
1480516918.288879,38391808
1480516921.46106,38391808
1480516924.528236,38391808
1480516927.814424,38391808
1480516931.223619,38391808
1480516934.420801,38391808
1480516937.649986,38391808
1480516941.103184,38391808
1480516944.387371,38391808
1480516947.556553,38391808
1480516950.885743,38391808
1480516953.98592,38391808
1480516957.348113,38391808
1480516960.572297,38391808
1480516963.720477,38391808
1480516966.91966,38391808
1480516970.159846,38391808
1480516973.369029,38391808
1480516976.651217,38391808
1480516979.797397,38391808
1480516983.041582,38391808
1480516986.263767,38391808
1480516989.384945,38391808
1480516992.527125,38391808
1480516995.652304,38391808
1480516998.767482,38391808
1480517002.004667,38391808
1480517005.153847,38391808
1480517008.506039,38391808
1480517011.986238,38391808
1480517015.124417,38391808
1480517018.296599,38391808
1480517021.434778,38391808
1480517024.582958,38391808
1480517027.738139,38391808
1480517031.010326,38391808
1480517034.196508,38391808
1480517037.562701,38391808
1480517040.815887,38391808
1480517043.975068,38391808
1480517047.212253,38391808
1480517050.687451,38391808
1480517053.925637,38391808
1480517057.044815,38391808
1480517060.196995,38391808
1480517063.403179,38391808
1480517066.910379,38391808
1480517070.079561,38391808
1480517073.303745,38391808
1480517076.680938,38391808
1480517080.02613,38391808
1480517083.387322,38391808
1480517086.596505,38391808
1480517089.876693,38391808
1480517093.059875,38391808
1480517096.412067,38391808
1480517099.679254,38391808
1480517102.873436,38391808
1480517106.023617,38391808
1480517109.220799,38391808
1480517112.530989,38391808
1480517115.819177,38391808
1480517119.093364,38391808
1480517122.34955,38391808
1480517125.584735,38391808
1480517128.890924,38391808
1480517132.107108,38391808
1480517135.173284,38391808
1480517138.407469,38391808
1480517141.611652,38391808
1480517144.829836,38391808
1480517148.183028,38391808
1480517151.424213,38391808
1480517154.560393,38391808
1480517157.856581,38391808
1480517161.109767,38391808
1480517164.393955,38391808
1480517167.690144,38391808
1480517171.054336,38391808
1480517174.362525,38391808
1480517177.498705,38391808
1480517180.971903,38391808
1480517184.135084,38391808
1480517187.72629,38391808
1480517191.290494,38391808
1480517194.598683,38391808
1480517197.989877,38391808
1480517201.117056,38391808
1480517204.271236,38391808
1480517207.731434,38391808
1480517211.197632,38391808
1480517214.702833,38391808
1480517218.034023,38391808
1480517221.260208,38391808
1480517224.44039,38391808
1480517228.033595,38391808
1480517231.161774,38391808
1480517234.303954,38391808
1480517237.522138,38391808
1480517240.865329,38391808
1480517243.959506,38391808
1480517247.295697,38391808
1480517250.483879,38391808
1480517253.672062,38391808
1480517257.245266,38391808
1480517260.341443,38391808
1480517263.485623,38391808
1480517266.622802,38391808
1480517269.776983,38391808
1480517273.029169,38391808
1480517276.259353,38391808
1480517279.565543,38391808
1480517283.007739,38391808
1480517286.150919,38391808
1480517289.377104,38391808
1480517292.589287,38391808
1480517295.713466,38391808
1480517298.93365,38391808
1480517302.131833,38391808
1480517305.419021,38391808
1480517308.853218,38391808
1480517311.991397,38391808
1480517315.138577,38391808
1480517318.474768,38391808
1480517321.646949,38391808
1480517324.881134,38391808
1480517328.251327,38391808
1480517331.605519,38391808
1480517334.863705,38391808
1480517338.077889,38391808
1480517341.361077,38391808
1480517344.633264,38391808
1480517347.771444,38391808
1480517351.053631,38391808
1480517354.315818,38391808
1480517357.587005,38391808
1480517360.896194,38391808
1480517363.986371,38391808
1480517367.157553,38391808
1480517370.395738,38391808
1480517373.655924,38391808
1480517376.774103,38391808
1480517379.796275,38391808
1480517383.083463,38391808
1480517386.182641,38391808
1480517389.594836,38391808
1480517392.757017,38391808
1480517396.060206,38391808
1480517399.478401,38391808
1480517402.741588,38391808
1480517406.064778,38391808
1480517409.503975,38391808
1480517412.605152,38391808
1480517415.735331,38391808
1480517418.917513,38391808
1480517422.289706,38391808
1480517425.578894,38391808
1480517428.972088,38391808
1480517432.091267,38391808
1480517435.274449,38391808
1480517438.431629,38391808
1480517441.537807,38391808
1480517444.708988,38391808
1480517447.898171,38391808
1480517451.180358,38391808
1480517454.306537,38391808
1480517457.549723,38391808
1480517460.603897,38391808
1480517464.339111,38391808
1480517467.532294,38391808
1480517470.78948,38391808
1480517473.989663,38391808
1480517477.26285,38391808
1480517480.520036,38391808
1480517483.718219,38391808
1480517486.908402,38391808
1480517490.080583,38391808
1480517493.112757,38391808
1480517496.245936,38391808
1480517499.489121,38391808
1480517502.796311,38391808
1480517505.898488,38391808
1480517509.188676,38391808
1480517512.270853,38391808
1480517515.55204,38391808
1480517518.791225,38391808
1480517521.961407,38391808
1480517525.177591,38391808
1480517528.328771,38391808
1480517531.537955,38391808
1480517534.762139,38391808
1480517538.002324,38391808
1480517541.153505,38391808
1480517544.418691,38391808
1480517547.467866,38391808
1480517550.69505,38391808
1480517553.963237,38391808
1480517557.200422,38391808
1480517560.249597,38391808
1480517563.413778,38391808
1480517566.763969,38391808
1480517570.004155,38391808
1480517573.275342,38391808
1480517576.518527,38391808
1480517579.71971,38391808
1480517582.922894,38391808
1480517586.163079,38391808
1480517589.348261,38391808
1480517592.48444,38391808
1480517595.62062,38391808
1480517598.984812,38391808
1480517602.262,38391808
1480517605.337176,38391808
1480517608.513357,38391808
1480517611.676538,38391808
1480517614.886722,38391808
1480517618.014901,38391808
1480517621.351092,38391808
1480517624.482271,38391808
1480517627.703455,38391808
1480517631.045646,38391808
